C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_19_333.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_19_333.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_19_333.jpg, 0, 0, 0, 7.435191
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_19_514.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_19_514.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_19_514.jpg, -0.5423487, 0.5423487, 0, 8.281688
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_19_730.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_19_730.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_19_730.jpg, 0, 0, 0, 8.080784
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_20_082.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_20_082.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_20_082.jpg, 0, 0, 0, 7.808177
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_20_405.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_20_405.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_20_405.jpg, -0.9730906, 0.9730906, 0, 10.56009
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_20_682.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_20_682.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_20_682.jpg, -1, 1, 0, 12.69507
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_21_343.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_21_343.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_21_343.jpg, 0, 0, 0, 11.87859
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_21_663.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_21_663.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_21_663.jpg, 0, 1, 0, 15.50885
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_21_860.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_21_860.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_21_860.jpg, 0, 0.5363944, 0, 16.27694
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_22_035.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_22_035.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_22_035.jpg, 0, 0.005602658, 0, 16.4177
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_22_201.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_22_201.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_22_201.jpg, 0, 0, 0, 16.16766
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_22_360.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_22_360.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_22_360.jpg, 0, 0, 0, 15.35909
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_22_568.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_22_568.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_22_568.jpg, 0, 0.583662, 0, 16.66461
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_22_770.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_22_770.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_22_770.jpg, 0, 1, 0, 18.70557
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_22_933.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_22_933.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_22_933.jpg, 0, 1, 0, 20.76603
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_23_142.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_23_142.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_23_142.jpg, 0, 1, 0, 22.78915
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_23_357.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_23_357.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_23_357.jpg, 0, 1, 0, 24.94486
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_23_581.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_23_581.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_23_581.jpg, 0, 1, 0, 27.03949
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_23_886.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_23_886.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_23_886.jpg, 0, 1, 0, 29.8273
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_24_252.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_24_252.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_24_252.jpg, 0, 0, 0, 28.99112
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_24_514.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_24_514.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_24_514.jpg, 0, 0, 0, 28.24448
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_24_777.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_24_777.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_24_777.jpg, -0.7876602, 0, 0, 26.46137
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_24_980.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_24_980.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_24_980.jpg, -0.1776071, 0, 0, 25.95134
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_25_177.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_25_177.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_25_177.jpg, 0, 0, 0, 25.41614
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_25_376.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_25_376.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_25_376.jpg, 0, 0, 0, 24.90811
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_25_638.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_25_638.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_25_638.jpg, 0, 0, 0, 24.26306
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_25_913.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_25_913.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_25_913.jpg, -0.8362509, 0.8362509, 0, 25.15066
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_26_208.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_26_208.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_26_208.jpg, 0, 0, 0, 24.36063
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_26_460.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_26_460.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_26_460.jpg, 0, 0, 0, 23.81965
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_26_762.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_26_762.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_26_762.jpg, 0, 0.8847321, 0, 26.11461
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_26_984.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_26_984.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_26_984.jpg, 0, 1, 0, 28.16024
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_27_238.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_27_238.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_27_238.jpg, 0, 1, 0, 30.18926
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_27_419.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_27_419.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_27_419.jpg, 0, 1, 0, 30.18747
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_27_597.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_27_597.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_27_597.jpg, 0, 1, 0, 30.18931
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_27_761.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_27_761.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_27_761.jpg, 0, 1, 0, 30.19058
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_27_920.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_27_920.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_27_920.jpg, 0, 1, 0, 30.19038
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_28_195.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_28_195.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_28_195.jpg, 0, 1, 0, 30.19039
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_28_409.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_28_409.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_28_409.jpg, 0, 1, 0, 30.19067
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_28_794.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_28_794.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_28_794.jpg, 0, 1, 0, 30.19076
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_29_020.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_29_020.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_29_020.jpg, 0, 1, 0, 30.19082
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_29_274.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_29_274.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_29_274.jpg, 0, 1, 0, 30.19174
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_29_479.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_29_479.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_29_479.jpg, 0, 0.3682948, 0, 30.03135
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_29_727.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_29_727.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_29_727.jpg, 0, 0, 0, 29.31805
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_29_918.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_29_918.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_29_918.jpg, -0.5763551, 0, 0, 28.17156
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_30_112.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_30_112.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_30_112.jpg, -0.004322648, 0, 0, 27.60384
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_30_285.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_30_285.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_30_285.jpg, 0, 0, 0, 27.10206
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_30_484.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_30_484.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_30_484.jpg, 0, 0, 0, 26.55662
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_30_667.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_30_667.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_30_667.jpg, 0, 0, 0, 26.07373
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_30_842.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_30_842.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_30_842.jpg, 0, 0.5239322, 0, 26.65263
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_31_114.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_31_114.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_31_114.jpg, -0.8140205, 0, 0, 24.98873
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_31_412.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_31_412.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_31_412.jpg, 0, 0, 0, 24.11272
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_31_659.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_31_659.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_31_659.jpg, 0, 0, 0, 23.49108
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_32_007.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_32_007.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_32_007.jpg, 0, 0, 0, 22.74627
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_32_389.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_32_389.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_32_389.jpg, -1, 1, 0, 24.33418
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_32_622.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_32_622.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_32_622.jpg, -0.2999952, 0.2999952, 0, 24.75116
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_32_870.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_32_870.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_32_870.jpg, 0, 0, 0, 24.1287
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_33_044.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_33_044.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_33_044.jpg, 0, 0, 0, 23.80824
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_33_281.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_33_281.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_33_281.jpg, 0.7109125, 0, 0, 22.44244
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_33_466.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_33_466.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_33_466.jpg, 0.1537359, 0, 0, 21.76885
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_33_637.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_33_637.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_33_637.jpg, 0, 0, 0, 21.168
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_33_938.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_33_938.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_33_938.jpg, 0, 0, 0, 20.86334
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_34_184.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_34_184.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_34_184.jpg, 0, 0, 0, 19.94341
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_34_422.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_34_422.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_34_422.jpg, 0, 0, 0, 19.74793
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_34_715.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_34_715.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_34_715.jpg, 0.851765, 0, 0, 16.71355
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_34_968.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_34_968.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_34_968.jpg, 1, 0, 0, 12.21851
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_35_216.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_35_216.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_35_216.jpg, 1, 0, 0, 6.644952
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_35_404.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_35_404.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_35_404.jpg, 1, 0, 0, 3.028018
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_35_629.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_35_629.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_35_629.jpg, 1, 0, 0, 0.2705942
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_35_832.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_35_832.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_35_832.jpg, 1, 0, 0, 0.05340111
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_36_021.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_36_021.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_36_021.jpg, 1, 0, 0, 0.008889123
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_36_189.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_36_189.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_36_189.jpg, 0.4881446, 0, 0, 0.004540865
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_36_430.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_36_430.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_36_430.jpg, 0, 0.6117587, 0, 0.003519477
C:\Users\Win 10\Desktop\benign\IMG\center_2019_07_22_20_38_36_699.jpg, C:\Users\Win 10\Desktop\benign\IMG\left_2019_07_22_20_38_36_699.jpg, C:\Users\Win 10\Desktop\benign\IMG\right_2019_07_22_20_38_36_699.jpg, 0.6824672, 1, 0, 0.005068447
